playerid,playername,playerpos,dtstart,dtstop,sessionid,sessiondesc,phaseid,phasename,aal,speedmax,jumps,physioload,exertions,distancetotal
2,Caden Powell,Big,2024-03-06 01:36:20,2024-03-06 01:43:16,184,Air Force,1993,Segment 1,5.474697,0.651295,0,2.716295,0,12.362338
2,Caden Powell,Big,2024-03-06 01:45:39,2024-03-06 01:48:32,184,Air Force,1995,Segment 2,2.325231,0.83435,0,1.437823,0,6.543786
2,Caden Powell,Big,2024-03-06 01:50:59,2024-03-06 01:55:59,184,Air Force,1997,Segment 3,79.374259,6.342141,2,104.547106,20,475.812377
2,Caden Powell,Big,2024-03-06 01:58:21,2024-03-06 02:04:11,184,Air Force,1999,Segment 4,16.458724,5.190336,1,20.33122,1,92.530981
2,Caden Powell,Big,2024-03-06 02:06:23,2024-03-06 02:09:53,184,Air Force,2001,Segment 5,44.022584,6.409624,2,61.744151,6,281.008555
2,Caden Powell,Big,2024-03-06 02:10:39,2024-03-06 02:13:05,184,Air Force,2003,Segment 5,2.08971,0.972597,0,1.436441,0,6.537498
2,Caden Powell,Big,2024-03-06 02:29:08,2024-03-06 02:36:21,184,Air Force,2005,Segment 6,2.320341,0.460427,0,0.549479,0,2.500778
2,Caden Powell,Big,2024-03-06 02:39:07,2024-03-06 02:41:41,184,Air Force,2007,Segment 6,1.476254,0.458183,0,0.611243,0,2.781873
2,Caden Powell,Big,2024-03-06 02:44:02,2024-03-06 02:44:26,184,Air Force,2009,Segment 7,0.056706,0.0,0,0.0,0,0.0
2,Caden Powell,Big,2024-03-06 02:46:43,2024-03-06 02:51:49,184,Air Force,2011,Segment 7,56.479315,5.462167,4,74.421329,15,338.704634
2,Caden Powell,Big,2024-03-06 02:54:10,2024-03-06 02:59:27,184,Air Force,2013,Segment 8,72.103354,6.067072,3,92.62333,13,421.545164
2,Caden Powell,Big,2024-03-06 03:02:01,2024-03-06 03:09:46,184,Air Force,2015,Segment 9,2.588424,0.482442,0,1.057084,0,4.810976
2,Caden Powell,Big,2024-03-06 03:12:39,2024-03-06 03:15:03,184,Air Force,2017,Segment 10,1.86362,0.65153,0,1.171834,0,5.333222
2,Caden Powell,Big,2024-03-06 03:16:49,2024-03-06 03:20:19,184,Air Force,2019,Segment 10,1.065176,0.305999,0,0.185412,0,0.843842
2,Caden Powell,Big,2024-02-28 02:06:22,2024-02-28 02:12:28,178,UNLV,1885,Segment 1,87.947772,5.210575,2,113.541511,13,516.747505
2,Caden Powell,Big,2024-02-28 02:14:54,2024-02-28 02:22:27,178,UNLV,1887,Segment 2,27.773749,4.342502,1,29.800367,3,135.626741
2,Caden Powell,Big,2024-02-28 02:25:26,2024-02-28 02:31:20,178,UNLV,1889,Segment 3,56.620798,5.966286,3,73.39019,5,334.01174
2,Caden Powell,Big,2024-02-28 02:34:06,2024-02-28 02:41:39,178,UNLV,1891,Segment 4,23.343363,4.331465,1,31.573105,3,143.694786
2,Caden Powell,Big,2024-02-28 02:44:56,2024-02-28 02:49:03,178,UNLV,1893,Segment 5,2.4197,0.629901,0,1.037935,0,4.723826
2,Caden Powell,Big,2024-02-28 02:50:27,2024-02-28 02:50:37,178,UNLV,1895,Segment 5,0.284225,0.821176,0,0.531336,0,2.418202
2,Caden Powell,Big,2024-02-28 02:51:21,2024-02-28 02:52:25,178,UNLV,1897,Segment 5,0.635373,0.260671,0,0.148752,0,0.676995
2,Caden Powell,Big,2024-02-28 03:08:25,2024-02-28 03:13:42,178,UNLV,1899,Segment 6,65.2809,6.343779,3,90.123648,8,410.168666
2,Caden Powell,Big,2024-02-28 03:16:57,2024-02-28 03:24:21,178,UNLV,1901,Segment 7,4.342937,1.276507,0,2.131354,0,9.700169
2,Caden Powell,Big,2024-02-28 03:27:01,2024-02-28 03:31:04,178,UNLV,1903,Segment 8,59.466409,6.593849,1,81.192469,10,369.521295
2,Caden Powell,Big,2024-02-28 03:33:24,2024-02-28 03:35:18,178,UNLV,1905,Segment 8,0.897065,0.804462,0,0.399297,0,1.81727
2,Caden Powell,Big,2024-02-28 03:37:50,2024-02-28 03:42:59,178,UNLV,1907,Segment 9,2.478609,0.67426,0,0.935872,0,4.259318
2,Caden Powell,Big,2024-02-28 03:44:07,2024-02-28 03:48:10,178,UNLV,1909,Segment 9,1.42504,0.609217,0,0.496343,0,2.258943
2,Caden Powell,Big,2024-02-28 03:51:00,2024-02-28 03:54:14,178,UNLV,1911,Segment 10,1.899243,0.663302,0,1.059439,0,4.821694
2,Caden Powell,Big,2024-02-28 03:55:58,2024-02-28 03:57:40,178,UNLV,1913,Segment 10,0.644421,0.696323,0,0.25357,0,1.154043
2,Caden Powell,Big,2024-02-28 03:58:37,2024-02-28 03:58:51,178,UNLV,1915,Segment 10,0.331636,0.305389,0,0.055303,0,0.251695
2,Caden Powell,Big,2024-02-28 03:59:36,2024-02-28 04:01:11,178,UNLV,1917,Segment 10,1.609647,0.86816,0,1.286626,0,5.855664
2,Caden Powell,Big,2024-02-28 04:02:39,2024-02-28 04:04:45,178,UNLV,1919,Segment 10,1.536999,0.599721,0,1.149778,0,5.232841
2,Caden Powell,Big,2024-02-28 04:06:08,2024-02-28 04:06:45,178,UNLV,1921,Segment 10,0.50891,0.571126,0,0.515161,0,2.344591
2,Caden Powell,Big,2024-02-28 04:09:24,2024-02-28 04:20:12,178,UNLV,1923,Segment 11 (OT),3.411908,0.588343,0,1.066012,0,4.851608
2,Caden Powell,Big,2024-02-28 04:22:25,2024-02-28 04:23:02,178,UNLV,1925,Segment 11 (OT),0.41068,0.670548,0,0.172363,0,0.784454
2,Caden Powell,Big,2024-02-25 00:36:07,2024-02-25 00:41:54,175,Boise St.,1838,Segment 1,83.247107,5.990386,5,110.391675,11,502.412045
2,Caden Powell,Big,2024-02-25 00:44:27,2024-02-25 00:51:53,175,Boise St.,1840,Segment 2,33.568034,4.737272,1,45.019476,7,204.891602
2,Caden Powell,Big,2024-02-25 00:54:19,2024-02-25 01:01:08,175,Boise St.,1842,Segment 3,6.535615,0.681229,0,3.541493,0,16.117962
2,Caden Powell,Big,2024-02-25 01:03:35,2024-02-25 01:07:01,175,Boise St.,1844,Segment 4,2.774284,1.009016,0,1.764955,0,8.032622
2,Caden Powell,Big,2024-02-25 01:08:08,2024-02-25 01:12:21,175,Boise St.,1846,Segment 4,2.971338,0.59511,0,1.174752,0,5.346506
2,Caden Powell,Big,2024-02-25 01:14:43,2024-02-25 01:21:13,175,Boise St.,1848,Segment 5,4.267268,0.634561,0,2.001501,0,9.109186
2,Caden Powell,Big,2024-02-25 01:37:47,2024-02-25 01:45:17,175,Boise St.,1850,Segment 6,81.785981,5.854568,4,104.72986,15,476.644121
2,Caden Powell,Big,2024-02-25 01:47:38,2024-02-25 01:50:13,175,Boise St.,1852,Segment 7,1.195666,0.473441,0,0.403945,0,1.838427
2,Caden Powell,Big,2024-02-25 01:52:35,2024-02-25 01:57:36,175,Boise St.,1854,Segment 7,2.050713,0.547803,0,0.68573,0,3.120879
2,Caden Powell,Big,2024-02-25 01:59:59,2024-02-25 02:03:24,175,Boise St.,1856,Segment 8,2.695693,0.602579,0,1.284359,0,5.845346
2,Caden Powell,Big,2024-02-25 02:04:18,2024-02-25 02:05:32,175,Boise St.,1858,Segment 8,0.510045,0.679301,0,0.176137,0,0.80163
2,Caden Powell,Big,2024-02-25 02:07:49,2024-02-25 02:15:29,175,Boise St.,1860,Segment 9,2.269865,0.644222,0,0.855852,0,3.895134
2,Caden Powell,Big,2024-02-25 02:17:39,2024-02-25 02:22:47,175,Boise St.,1862,Segment 10,40.47707,5.724714,2,57.14629,6,260.082877
2,Caden Powell,Big,2024-02-25 02:25:58,2024-02-25 02:31:09,175,Boise St.,1864,Segment 10,45.909343,3.992767,2,70.992392,10,323.098938
2,Caden Powell,Big,2024-02-15 03:06:12,2024-02-15 03:12:13,162,Utah State,1684,Segment 1,50.675146,6.265842,3,68.447168,5,311.515173
2,Caden Powell,Big,2024-02-15 03:15:29,2024-02-15 03:22:57,162,Utah State,1686,Segment 2,58.344692,5.23537,2,77.478705,7,352.619295
2,Caden Powell,Big,2024-02-15 03:25:37,2024-02-15 03:30:46,162,Utah State,1688,Segment 3,6.153742,1.189084,0,2.895349,0,13.177244
2,Caden Powell,Big,2024-02-15 03:33:45,2024-02-15 03:36:48,162,Utah State,1690,Segment 4,4.613003,0.960886,0,3.10752,0,14.142875
2,Caden Powell,Big,2024-02-15 03:37:42,2024-02-15 03:42:57,162,Utah State,1692,Segment 4,14.161962,3.040627,1,17.131458,2,77.968296
2,Caden Powell,Big,2024-02-15 03:45:28,2024-02-15 03:51:26,162,Utah State,1694,Segment 5,6.483735,0.863613,0,3.149668,0,14.334698
2,Caden Powell,Big,2024-02-15 04:07:37,2024-02-15 04:15:51,162,Utah State,1696,Segment 6,45.599931,6.429222,1,56.674508,3,257.935712
2,Caden Powell,Big,2024-02-15 04:18:39,2024-02-15 04:24:03,162,Utah State,1698,Segment 7,5.71737,0.893052,0,3.332418,0,15.166423
2,Caden Powell,Big,2024-02-15 04:26:43,2024-02-15 04:30:46,162,Utah State,1700,Segment 8,11.060857,3.647524,0,12.796599,1,58.239586
2,Caden Powell,Big,2024-02-15 04:33:33,2024-02-15 04:35:38,162,Utah State,1702,Segment 8,31.738965,5.598433,2,37.522744,2,170.772646
2,Caden Powell,Big,2024-02-15 04:38:24,2024-02-15 04:47:38,162,Utah State,1704,Segment 9,52.055534,5.934051,2,62.750816,6,285.590068
2,Caden Powell,Big,2024-02-15 04:50:17,2024-02-15 04:51:59,162,Utah State,1706,Segment 10,20.119648,5.42231,0,25.888098,4,117.821316
2,Caden Powell,Big,2024-02-15 04:52:30,2024-02-15 04:54:19,162,Utah State,1708,Segment 10,1.451732,1.044595,0,1.192656,0,5.427987
2,Caden Powell,Big,2024-02-15 04:55:36,2024-02-15 04:56:45,162,Utah State,1710,Segment 10,0.793462,0.811183,0,0.820369,0,3.733645
2,Caden Powell,Big,2024-02-15 04:57:38,2024-02-15 04:58:25,162,Utah State,1712,Segment 10,0.693098,0.842439,0,0.623466,0,2.837502
2,Caden Powell,Big,2024-02-15 04:59:21,2024-02-15 05:02:37,162,Utah State,1714,Segment 10,1.540998,0.662156,0,0.860084,0,3.914396
2,Caden Powell,Big,2024-02-15 05:04:51,2024-02-15 05:07:53,162,Utah State,1716,Segment 10,1.400351,0.67833,0,0.878131,0,3.996528
2,Caden Powell,Big,2024-02-07 01:35:15,2024-02-07 01:44:32,155,New Mexico,1590,Segment 1,126.773265,6.281417,9,174.703026,18,795.104383
2,Caden Powell,Big,2024-02-07 01:47:11,2024-02-07 01:50:45,155,New Mexico,1592,Segment 2,1.933356,0.596332,0,0.730925,0,3.326568
2,Caden Powell,Big,2024-02-07 01:53:23,2024-02-07 02:00:23,155,New Mexico,1594,Segment 3,41.7981,5.453377,2,56.322696,3,256.334553
2,Caden Powell,Big,2024-02-07 02:02:45,2024-02-07 02:06:08,155,New Mexico,1596,Segment 4,53.029915,5.810794,3,76.939048,5,350.163219
2,Caden Powell,Big,2024-02-07 02:07:16,2024-02-07 02:09:45,155,New Mexico,1598,Segment 4,3.164139,1.945949,0,2.516448,0,11.452798
2,Caden Powell,Big,2024-02-07 02:12:13,2024-02-07 02:14:42,155,New Mexico,1600,Segment 5,41.355118,5.956491,4,56.242582,1,255.969942
2,Caden Powell,Big,2024-02-07 02:15:45,2024-02-07 02:19:17,155,New Mexico,1602,Segment 5,3.497861,0.64166,0,0.684103,0,3.113475
2,Caden Powell,Big,2024-02-07 02:35:22,2024-02-07 02:44:25,155,New Mexico,1604,Segment 6,40.821784,4.869062,1,50.872412,8,231.529348
2,Caden Powell,Big,2024-02-07 02:46:53,2024-02-07 02:49:32,155,New Mexico,1606,Segment 7,3.354852,2.399724,0,3.694326,0,16.813532
2,Caden Powell,Big,2024-02-07 02:52:04,2024-02-07 02:55:55,155,New Mexico,1608,Segment 7,32.296009,6.001688,4,43.311435,2,197.118002
2,Caden Powell,Big,2024-02-07 02:58:09,2024-02-07 03:00:20,155,New Mexico,1610,Segment 8,1.905547,1.454833,0,2.663896,0,12.123863
2,Caden Powell,Big,2024-02-07 03:01:50,2024-02-07 03:05:45,155,New Mexico,1612,Segment 8,50.161188,6.260974,2,68.578749,8,312.114019
2,Caden Powell,Big,2024-02-07 03:08:03,2024-02-07 03:13:31,155,New Mexico,1614,Segment 9,3.481047,0.744847,0,2.207755,0,10.047882
2,Caden Powell,Big,2024-02-07 03:15:11,2024-02-07 03:17:43,155,New Mexico,1616,Segment 9,0.870296,0.872781,0,0.298303,0,1.35763
2,Caden Powell,Big,2024-02-07 03:20:16,2024-02-07 03:23:45,155,New Mexico,1618,Segment 10,0.528546,0.201962,0,0.025312,0,0.115201
2,Caden Powell,Big,2024-01-27 21:05:34,2024-01-27 21:11:23,145,CSU,1275,Segment 1,89.472602,5.669949,8,123.355013,5,561.410488
2,Caden Powell,Big,2024-01-27 21:13:57,2024-01-27 21:20:43,145,CSU,1277,Segment 2,5.722391,0.842725,0,1.366872,0,6.220874
2,Caden Powell,Big,2024-01-27 21:23:12,2024-01-27 21:27:55,145,CSU,1279,Segment 3,52.623703,5.880351,3,68.410856,5,311.349912
2,Caden Powell,Big,2024-01-27 21:30:23,2024-01-27 21:35:45,145,CSU,1281,Segment 4,83.397766,5.207282,6,119.304943,20,542.977905
2,Caden Powell,Big,2024-01-27 21:38:17,2024-01-27 21:42:48,145,CSU,1283,Segment 5,2.933341,0.697228,0,0.93348,0,4.248431
2,Caden Powell,Big,2024-01-27 21:43:46,2024-01-27 21:46:29,145,CSU,1285,Segment 5,28.499393,6.13312,1,37.960457,1,172.764756
2,Caden Powell,Big,2024-01-27 22:04:33,2024-01-27 22:11:54,145,CSU,1287,Segment 6,64.390986,6.013116,3,85.375105,10,388.557209
2,Caden Powell,Big,2024-01-27 22:14:31,2024-01-27 22:18:35,145,CSU,1289,Segment 7,28.148215,5.594865,1,33.38845,0,151.956741
2,Caden Powell,Big,2024-01-27 22:21:47,2024-01-27 22:27:27,145,CSU,1291,Segment 8,66.980242,6.305086,2,87.639204,8,398.861523
2,Caden Powell,Big,2024-01-27 22:29:54,2024-01-27 22:33:19,145,CSU,1293,Segment 8,49.336428,5.882552,8,61.142893,8,278.272123
2,Caden Powell,Big,2024-01-27 22:35:39,2024-01-27 22:38:29,145,CSU,1295,Segment 9,0.914568,0.0,0,0.0,0,0.0
2,Caden Powell,Big,2024-01-27 22:39:34,2024-01-27 22:43:03,145,CSU,1297,Segment 9,36.436426,6.771342,1,51.53591,5,234.549045
2,Caden Powell,Big,2024-01-27 22:45:30,2024-01-27 22:52:12,145,CSU,1299,Segment 10,66.678993,6.008827,4,89.408398,11,406.913438
2,Caden Powell,Big,2024-01-27 22:53:17,2024-01-27 22:53:51,145,CSU,1301,Segment 10,0.732056,0.506812,0,0.258516,0,1.176553
2,Caden Powell,Big,2024-01-27 22:55:36,2024-01-27 23:00:15,145,CSU,1303,Segment 10,3.266979,0.716753,0,1.500241,0,6.827863
2,Caden Powell,Big,2024-01-27 23:01:08,2024-01-27 23:03:02,145,CSU,1305,Segment 10,3.43608,3.033272,0,2.314671,1,10.534475
2,Caden Powell,Big,2024-01-27 23:05:58,2024-01-27 23:06:17,145,CSU,1307,Segment 10,0.809514,0.633438,0,0.947529,0,4.31237
2,Caden Powell,Big,2024-01-27 23:07:34,2024-01-27 23:08:12,145,CSU,1309,Segment 10,2.277545,1.202702,1,2.116667,0,9.633325
2,Caden Powell,Big,2024-01-27 23:09:59,2024-01-27 23:11:49,145,CSU,1311,Segment 11 (OT),18.372462,4.355139,1,23.510534,0,107.000602
2,Caden Powell,Big,2024-01-27 23:15:12,2024-01-27 23:21:36,145,CSU,1313,Segment 11 (OT),63.070783,4.680333,4,82.177694,7,374.005224
2,Caden Powell,Big,2024-01-27 23:22:38,2024-01-27 23:24:30,145,CSU,1315,Segment 11 (OT),26.030488,5.46448,1,37.493511,1,170.639603
2,Caden Powell,Big,2024-01-27 23:25:30,2024-01-27 23:26:24,145,CSU,1317,Segment 11 (OT),7.072352,3.022911,0,11.822091,3,53.804426
2,Caden Powell,Big,2024-01-27 23:27:19,2024-01-27 23:29:36,145,CSU,1319,Segment 11 (OT),23.535818,4.150171,2,34.982677,2,159.212353
2,Caden Powell,Big,2024-01-27 23:30:50,2024-01-27 23:32:25,145,CSU,1321,Segment 11 (OT),10.194133,2.925918,0,15.168187,0,69.033103
2,Caden Powell,Big,2024-01-21 00:35:05,2024-01-21 00:41:19,139,Nevada,1410,Segment 1,75.898312,6.007214,4,98.260459,9,447.200736
2,Caden Powell,Big,2024-01-21 00:43:39,2024-01-21 00:49:54,139,Nevada,1409,Segment 2,7.821839,0.646191,0,3.01552,0,13.724167
2,Caden Powell,Big,2024-01-21 00:53:29,2024-01-21 01:00:31,139,Nevada,1413,Segment 3,72.49671,6.395944,5,94.298813,5,429.170583
2,Caden Powell,Big,2024-01-21 01:02:32,2024-01-21 01:12:27,139,Nevada,1415,Segment 4,37.447818,5.932527,1,48.185635,3,219.301351
2,Caden Powell,Big,2024-01-21 01:14:48,2024-01-21 01:18:51,139,Nevada,1417,Segment 5,57.807797,6.452669,3,81.507565,10,370.955349
2,Caden Powell,Big,2024-01-21 01:19:33,2024-01-21 01:22:17,139,Nevada,1419,Segment 5,24.667345,4.834141,0,36.080509,6,164.208781
2,Caden Powell,Big,2024-01-21 01:38:41,2024-01-21 01:48:26,139,Nevada,1421,Segment 6,75.830836,5.525416,7,96.300257,7,438.279507
2,Caden Powell,Big,2024-01-21 01:50:47,2024-01-21 01:58:26,139,Nevada,1423,Segment 7,64.520226,6.669178,2,85.027868,7,386.976869
2,Caden Powell,Big,2024-01-21 02:00:37,2024-01-21 02:06:42,139,Nevada,1425,Segment 8,39.825385,5.06909,0,56.898168,5,258.953631
2,Caden Powell,Big,2024-01-21 02:09:12,2024-01-21 02:11:19,139,Nevada,1427,Segment 8,31.478868,5.912243,1,39.882552,1,181.512551
2,Caden Powell,Big,2024-01-21 02:13:39,2024-01-21 02:25:22,139,Nevada,1429,Segment 9,36.931693,6.000052,1,46.052229,4,209.591841
2,Caden Powell,Big,2024-01-21 02:28:06,2024-01-21 02:28:43,139,Nevada,1431,Segment 10,1.150439,1.121883,0,1.581339,0,7.196953
2,Caden Powell,Big,2024-01-21 02:29:21,2024-01-21 02:31:41,139,Nevada,1433,Segment 10,2.980339,1.007914,0,3.36789,0,15.327865
2,Caden Powell,Big,2024-01-21 02:33:10,2024-01-21 02:37:18,139,Nevada,1435,Segment 10,6.135796,1.136021,0,4.393809,0,19.997003
2,Caden Powell,Big,2024-01-21 02:38:19,2024-01-21 02:41:22,139,Nevada,1438,Segment 10,3.29828,1.055536,0,2.774357,0,12.626587
2,Caden Powell,Big,2024-01-21 02:42:13,2024-01-21 02:45:30,139,Nevada,1437,Segment 10,14.333003,3.720893,0,21.525698,2,97.96726
2,Caden Powell,Big,2024-01-13 21:05:20,2024-01-13 21:10:09,133,Fresno St.,1553,Segment 1,86.715343,5.912155,5,119.892771,14,545.653215
2,Caden Powell,Big,2024-01-13 21:12:17,2024-01-13 21:20:02,133,Fresno St.,1555,Segment 2,9.070831,2.675724,0,6.393042,1,29.095867
2,Caden Powell,Big,2024-01-13 21:22:10,2024-01-13 21:31:39,133,Fresno St.,1557,Segment 3,87.488569,5.843242,5,116.789603,13,531.530144
2,Caden Powell,Big,2024-01-13 21:34:25,2024-01-13 21:40:25,133,Fresno St.,1559,Segment 4,4.337053,0.642122,0,1.819774,0,8.282112
2,Caden Powell,Big,2024-01-13 21:42:57,2024-01-13 21:47:56,133,Fresno St.,1561,Segment 5,2.118399,0.959643,0,0.948568,0,4.317099
2,Caden Powell,Big,2024-01-13 21:48:58,2024-01-13 21:50:56,133,Fresno St.,1563,Segment 5,0.740133,0.474204,0,0.085275,0,0.388102
2,Caden Powell,Big,2024-01-13 21:51:48,2024-01-13 21:52:45,133,Fresno St.,1565,Segment 5,9.141834,3.624553,0,13.280112,0,60.440137
2,Caden Powell,Big,2024-01-13 22:08:52,2024-01-13 22:11:38,133,Fresno St.,1567,Segment 6,34.44414,4.909024,2,43.420933,7,197.616347
2,Caden Powell,Big,2024-01-13 22:13:45,2024-01-13 22:17:58,133,Fresno St.,1569,Segment 6,35.601518,5.926021,0,48.376887,6,220.171773
2,Caden Powell,Big,2024-01-13 22:20:25,2024-01-13 22:28:18,133,Fresno St.,1571,Segment 7,4.916961,0.966214,0,2.106981,0,9.589241
2,Caden Powell,Big,2024-01-13 22:30:55,2024-01-13 22:32:59,133,Fresno St.,1573,Segment 8,2.187117,2.372239,0,3.435324,0,15.634767
2,Caden Powell,Big,2024-01-13 22:33:40,2024-01-13 22:39:32,133,Fresno St.,1575,Segment 8,69.282281,6.078613,9,95.56922,12,434.952431
2,Caden Powell,Big,2024-01-13 22:42:13,2024-01-13 22:47:17,133,Fresno St.,1577,Segment 9,44.903171,5.613234,2,56.847327,7,258.722241
2,Caden Powell,Big,2024-01-13 22:48:19,2024-01-13 22:50:03,133,Fresno St.,1579,Segment 9,2.067647,0.849331,0,1.739665,0,7.917524
2,Caden Powell,Big,2024-01-13 22:52:11,2024-01-13 22:55:40,133,Fresno St.,1581,Segment 10,2.960293,0.673495,0,1.106543,0,5.036071
2,Caden Powell,Big,2024-01-13 22:57:57,2024-01-13 23:00:19,133,Fresno St.,1583,Segment 10,0.956797,0.437407,0,0.351193,0,1.59834
2,Caden Powell,Big,2024-01-13 23:02:04,2024-01-13 23:03:01,133,Fresno St.,1585,Segment 10,1.398774,0.625879,0,1.276683,0,5.810408
2,Caden Powell,Big,2023-12-17 02:05:28,2023-12-17 02:13:03,58,Weber State,772,Segment 1,120.973154,6.050383,11,172.314347,21,741.480996
2,Caden Powell,Big,2023-12-17 02:15:36,2023-12-17 02:17:51,58,Weber State,774,Segment 2,40.436463,4.867353,4,59.327246,12,255.289397
2,Caden Powell,Big,2023-12-17 02:20:23,2023-12-17 02:25:44,58,Weber State,776,Segment 3,24.229077,5.301471,0,32.558428,5,140.101249
2,Caden Powell,Big,2023-12-17 02:28:15,2023-12-17 02:33:40,58,Weber State,778,Segment 4,5.982083,0.991356,0,3.714353,0,15.983126
2,Caden Powell,Big,2023-12-17 02:36:29,2023-12-17 02:44:11,58,Weber State,780,Segment 5,77.789362,5.390029,6,110.399616,8,475.057465
2,Caden Powell,Big,2023-12-17 02:45:10,2023-12-17 02:46:33,58,Weber State,782,Segment 5,14.731009,3.256543,1,20.733841,5,89.219205
2,Caden Powell,Big,2023-12-17 02:47:21,2023-12-17 02:47:49,58,Weber State,784,Segment 5,0.469106,0.510063,0,0.135536,0,0.583223
2,Caden Powell,Big,2023-12-17 03:05:48,2023-12-17 03:10:27,58,Weber State,786,Segment 6,68.818287,5.655607,3,99.479278,17,428.066467
2,Caden Powell,Big,2023-12-17 03:11:56,2023-12-17 03:13:57,58,Weber State,788,Segment 6,20.221836,4.629666,0,31.720053,5,136.493663
2,Caden Powell,Big,2023-12-17 03:16:15,2023-12-17 03:21:45,58,Weber State,790,Segment 7,6.753173,0.924277,0,3.6913,0,15.883927
2,Caden Powell,Big,2023-12-17 03:22:18,2023-12-17 03:23:36,58,Weber State,792,Segment 7,2.419028,0.965824,0,2.03826,0,8.77078
2,Caden Powell,Big,2023-12-17 03:26:13,2023-12-17 03:27:03,58,Weber State,794,Segment 8,0.917065,0.605662,0,0.708641,0,3.049331
2,Caden Powell,Big,2023-12-17 03:29:13,2023-12-17 03:33:27,58,Weber State,796,Segment 8,6.108187,0.826191,0,2.538573,0,10.923663
2,Caden Powell,Big,2023-12-17 03:34:27,2023-12-17 03:35:46,58,Weber State,798,Segment 8,16.849745,5.055689,1,22.553249,0,97.04825
2,Caden Powell,Big,2023-12-17 03:38:02,2023-12-17 03:43:27,58,Weber State,800,Segment 9,33.110885,4.984986,1,48.827611,4,210.108713
2,Caden Powell,Big,2023-12-17 03:45:54,2023-12-17 03:52:32,58,Weber State,802,Segment 10,45.071891,4.685396,3,67.832213,2,291.886879
2,Caden Powell,Big,2023-12-17 03:53:30,2023-12-17 03:54:35,58,Weber State,804,Segment 10,0.880068,1.215608,0,0.937256,0,4.033079
2,Caden Powell,Big,2023-12-17 03:56:23,2023-12-17 03:58:39,58,Weber State,806,Segment 10,1.060661,0.71101,0,0.374774,0,1.612679
2,Caden Powell,Big,2023-12-09 21:06:15,2023-12-09 21:11:47,52,SFA,695,Segment 1,78.905249,5.485325,2,112.292004,15,483.20055
2,Caden Powell,Big,2023-12-09 21:15:11,2023-12-09 21:22:02,52,SFA,697,Segment 2,51.656919,5.75928,4,66.895656,9,287.856807
2,Caden Powell,Big,2023-12-09 21:25:11,2023-12-09 21:30:54,52,SFA,699,Segment 3,53.298948,4.544564,8,79.316213,8,341.303355
2,Caden Powell,Big,2023-12-09 21:31:52,2023-12-09 21:34:35,52,SFA,701,Segment 3,42.031393,5.234996,3,59.514073,12,256.093327
2,Caden Powell,Big,2023-12-09 21:37:52,2023-12-09 21:42:05,52,SFA,703,Segment 4,4.571988,1.369901,0,3.382596,0,14.555555
2,Caden Powell,Big,2023-12-09 21:43:01,2023-12-09 21:46:20,52,SFA,705,Segment 4,4.732641,1.153106,0,3.515483,0,15.127376
2,Caden Powell,Big,2023-12-09 21:49:17,2023-12-09 21:58:01,52,SFA,707,Segment 5,88.696697,6.02626,5,131.098298,10,564.125379
2,Caden Powell,Big,2023-12-09 22:15:58,2023-12-09 22:18:18,52,SFA,710,Segment 6,25.423005,4.540863,2,36.237563,2,155.932834
2,Caden Powell,Big,2023-12-09 22:18:49,2023-12-09 22:25:42,52,SFA,712,Segment 6,49.155654,4.756544,4,61.306312,8,263.805459
2,Caden Powell,Big,2023-12-09 22:28:45,2023-12-09 22:29:56,52,SFA,714,Segment 7,1.520448,1.133898,0,0.477913,0,2.056493
2,Caden Powell,Big,2023-12-09 22:32:58,2023-12-09 22:38:10,52,SFA,716,Segment 7,41.688535,5.772758,2,56.449672,4,242.906987
2,Caden Powell,Big,2023-12-09 22:41:19,2023-12-09 22:49:16,52,SFA,718,Segment 8,13.03721,0.955066,0,9.395784,0,40.430732
2,Caden Powell,Big,2023-12-09 22:52:24,2023-12-09 22:56:37,52,SFA,720,Segment 9,7.95595,0.954784,0,5.895938,0,25.370646
2,Caden Powell,Big,2023-12-09 22:58:42,2023-12-09 23:01:16,52,SFA,722,Segment 9,5.355113,2.897686,0,5.459604,0,23.493069
2,Caden Powell,Big,2023-12-09 23:02:19,2023-12-09 23:03:16,52,SFA,724,Segment 9,16.997222,5.98507,1,22.696896,2,97.666372
2,Caden Powell,Big,2023-12-09 23:06:04,2023-12-09 23:09:22,52,SFA,726,Segment 10,38.305411,5.322124,4,59.142214,5,254.493188
2,Caden Powell,Big,2023-12-09 23:10:35,2023-12-09 23:13:10,52,SFA,728,Segment 10,27.319647,4.110505,1,38.149647,5,164.160666
2,Caden Powell,Big,2023-12-09 23:13:31,2023-12-09 23:14:38,52,SFA,730,Segment 10,1.406121,0.732835,0,0.69916,0,3.008536
2,Caden Powell,Big,2023-12-09 23:16:34,2023-12-09 23:20:01,52,SFA,732,Segment 10,5.196944,1.088246,0,3.267524,0,14.060392
2,Caden Powell,Big,2023-12-09 23:21:35,2023-12-09 23:23:35,52,SFA,734,Segment 10,2.23833,0.888884,0,1.482329,0,6.378567
2,Caden Powell,Big,2023-12-06 01:34:47,2023-12-06 01:41:07,47,SD Mines,644,Segment 1,91.351052,5.903409,4,132.45914,16,569.981182
2,Caden Powell,Big,2023-12-06 01:43:28,2023-12-06 01:50:56,47,SD Mines,646,Segment 2,66.897768,5.675913,6,92.851501,11,399.546669
